filename,avg_score,SourceRA,SourceDec,checked_ned
4000976926222,34.0,137.4582955661198,45.66760175371767,1
4001093598495,34.0,223.13247527675665,8.595103022130889,1
4001168243659,33.5,153.77133245374807,49.51769176410292,1
4001019170547,33.5,201.97417597320046,-31.549850035660945,1
4001058625812,33.5,255.2877484999206,64.25614765132308,1
4001170869619,33.0,28.87210106372745,27.952396632975482,1
4000720424860,33.0,350.1777087415458,-69.20605495022042,1
4001097389744,33.0,44.284938149684855,-23.425553755885886,1
4000990243184,33.0,109.5072727960635,37.56189759176822,1
4000807292840,33.0,174.4606011112718,-39.2026887573151,1
4001051780394,33.0,79.81322299791266,-42.8034574075742,1
4001454736528,33.0,250.33773220692146,46.67771442455164,1
4000960851304,33.0,206.9041082999408,-32.84813281661703,1
4001212330621,33.0,30.026492385549453,28.84477982172268,1
4000812860486,33.0,199.78398213175078,-2.1175766984505318,1
4001198741160,33.0,9.7188810097679,42.35385636486528,1
4000814558453,33.0,278.8902171069527,52.641329890448134,1
4001003720318,33.0,172.1453515480888,58.55234065300826,1
4000988946325,33.0,165.28230917924932,-3.877226496463145,1
4000812791807,33.0,36.21203160264522,-3.276979353990265,1
4001415926345,33.0,181.4085486092133,49.196899346498746,1
4001223023209,33.0,169.2914343533744,17.73369939936809,1
4000784176894,33.0,2.788725024981321,-12.0892962933898,1
4000879175832,33.0,164.18784756828776,-3.703472815861448,1
4001438978980,33.0,330.432483119399,-32.01883461168323,1
4001178931425,33.0,221.23195487323255,59.61501349268637,1
4000737190386,33.0,7.792336075003372,37.90965380701348,1
4001212329075,33.0,30.062067681383798,28.808445196694787,1
4001237747311,33.0,114.37946338705792,32.27439513766709,1
4000845325634,33.0,165.78111255473627,-5.351771902653375,1
4001232528650,33.0,109.33890163352484,37.741543898689926,1
4000708494572,33.0,12.628430894877525,-19.88997361851082,1
4000823553528,33.0,84.00687684194222,-66.3544119226397,1
4001294941594,33.0,130.25513381794707,64.38748548547795,1
4001424822320,33.0,211.31994612348015,55.73523072157342,1
4000800723142,33.0,6.367980535792633,-12.35605053967468,1
4001141890921,33.0,17.56533558813876,19.647209365923526,1
4000722902452,33.0,28.24631810257477,-13.895119953975948,1
4000888941151,33.0,12.181042601629803,-69.87343782097238,1
4001310108642,33.0,170.0380725552858,-12.085524751833765,1
4000786740000,33.0,201.70486313844174,-27.469241073273192,1
4001075612450,33.0,351.47556228922855,-0.057807441507134336,1
4000831182768,33.0,185.0365726180361,47.30187706233858,1
4000736498728,33.0,264.68712955025865,69.08319022886218,1
4000763100692,33.0,167.80730917114133,28.82934734548608,1
4000838861683,33.0,201.95114455279764,-31.510677973248892,1
4001128228394,33.0,49.832454776978565,41.513528378981135,1
4000930875333,33.0,149.18167483760115,50.98313190734909,1
4000808750357,33.0,115.58981456622699,16.56477786562677,1
4001431475169,33.0,331.78408881712437,-27.792695514770323,1
4001031057904,33.0,265.13345620427083,69.0889859730983,1
4001176628563,33.0,165.92617113966747,-4.9493107809577905,1
4000884996009,33.0,203.71139415408237,-27.11948065205654,1
4001111471361,33.0,143.46129170641404,55.20274141201633,1
4000884994848,33.0,203.71875628234346,-27.147469924050416,1
4000819731808,33.0,25.415666532507085,-65.61881648799876,1
4000722902451,33.0,28.258489605016127,-13.894784605224224,1
4001061129650,33.0,265.2481816789686,68.87637535678176,1
4001041789816,33.0,13.533676833460198,73.08407179783156,1
4001417361946,33.0,352.037825031167,0.10763130745929715,1
4000731518356,33.0,194.88743359009507,14.15533423943786,1
4001433654851,33.0,169.98376156009923,12.965620052165775,1
4001019233430,33.0,317.2295967518544,-5.249124085241677,1
4001058208637,33.0,355.5620250341565,-35.57887914876911,1
4001281171769,33.0,320.4228294459774,-63.61949550112952,1
4000992284402,33.0,166.84295712887862,-5.400459840571512,1
4001296952881,33.0,264.76513010671357,68.97067522854172,1
4001433668639,33.0,169.9635638248644,12.998879278537105,1
4001151363687,33.0,242.8822968956856,52.432877522642485,1
4000786108251,33.0,149.8468257580129,30.773613414903732,1
4001144257174,33.0,170.1032658126404,-12.060837151453203,1
4000767316524,33.0,109.56624187842095,37.633537193172806,1
4000789437400,33.0,242.30755125959695,65.52352008677883,1
4000995511730,33.0,352.2115363156383,14.88728425495708,1
4001023647920,33.0,109.56280334053646,37.66454453659645,1
4001281163896,33.0,105.88137986024623,-60.24697810156886,1
4001073143263,33.0,194.0642116295431,56.850456503430195,1
4001281171701,33.0,320.3682304899956,-63.6233150466101,1
4001023648001,33.0,109.57992568084657,37.66643952868073,1
4000859731721,33.0,14.573127940695422,38.01832315548561,1
4001031057940,33.0,265.04791552892885,69.09039913173335,1
4000859733234,33.0,14.592464578682923,38.063493655193405,1
4001058626140,33.0,255.27069429996837,64.2681554138664,1
4000915723788,33.0,204.18494122819973,-29.522531960916943,1
4001023648581,33.0,109.57025142561055,37.68249757291424,1
4000766898266,33.0,50.2895596,-66.3577692,1
4001238048513,33.0,13.957491377056447,42.76433550674515,1
4001051780388,32.666666666666664,79.78404508410777,-42.80354352836977,1
4001093598569,32.5,223.1046535152863,8.604638179002054,1
4001327829766,32.5,357.9405216,-52.6447009,1
4000742686733,32.5,214.56946682817934,52.55723556933247,1
4001419089297,32.5,345.2325065370593,0.3659079824443483,1
4001418475180,32.0,201.42031165915367,-47.650981104963265,1
4000984568189,32.0,242.36818464246477,65.5284339913521,1
4001144267556,32.0,264.90151553463124,68.9565241161529,1
4001140387341,32.0,8.998059425784836,35.688844935026815,1
4001059802928,32.0,53.33489532028692,-50.42919955740521,1
4000826844644,32.0,170.0969894330689,12.853911800175965,1
4000897917506,32.0,265.21768112229194,69.03614233442883,1
4001429890672,32.0,6.612701489264922,-41.84840151694654,1
4001231649518,32.0,49.2613052,-40.9732496,1
4000757740884,32.0,150.3138966005682,55.88802346700443,1
4000744913705,32.0,282.666695891088,-47.957452277762584,1
4001442132727,32.0,53.5527491834004,-28.394292904346006,1
4001142336767,32.0,247.63284333017026,45.316841004370914,1
4001415926145,32.0,181.4219140926641,49.18499208663335,1
4000830652674,32.0,28.13108383937604,-14.03545242539786,1
4000713310893,32.0,49.551985717348316,-25.56796388424875,1
4000791261899,32.0,150.31293811441597,55.96287568426033,1
4001112131235,32.0,191.0561118754705,-34.20110862778727,1
4001428470335,32.0,248.60829626320404,66.20219644915902,1
4001092200043,32.0,114.79203632870055,65.61427388489419,1
4001058208475,32.0,355.5636406273183,-35.58712650928891,1
4000712472047,32.0,340.5458298697167,19.98822780929942,1
4000987771904,32.0,208.0590959580112,2.0872429503272523,1
4001193743552,32.0,265.21936174548665,69.0959440290777,1
4001098756917,32.0,197.59909301476947,-46.970551746816156,1
4000976926220,32.0,137.52322916172142,45.66755436884096,1
4000992285399,32.0,166.8493934669532,-5.366820042384628,1
4001431474523,32.0,331.7696915678194,-27.823285738870567,1
